screen_name,text,created_at,favorite_count,quote_count,reply_count
betulozgenc,"#Israel Stop occupying #Palestinian lands and attacking them‼️ 

Don't say #IsraelUnderAttack #IsraelUnderFire #StandWithIsrael‼️

Turkey stands with Palestinians 🇹🇷🇵🇸

#Katilİsrail #GazaUnderAttack #FreePalestine #SaveSheikhJarrah #SavePalestine #IsraeliTerrorism #AlAqsaMosque https://t.co/cQK04NMIs1",2021-05-12T21:21:12Z,2,NA,NA
betulozgenc,"#Israel Stop occupying #Palestinian lands‼️ 
Stop attacking Palestinians‼️
We don't #StandWithIsrael‼️

#Katilİsrail #GazaUnderAttack #FreePalestine #SaveSheikhJarrah #SavePalestine #IsraeliTerrorism #AlAqsaMosque  #IsraelUnderAttack #IsraelUnderFire https://t.co/jLLIYdmPAt",2021-05-12T22:52:03Z,3,NA,NA
betulozgenc,"#Israel Stop occupying #Palestinian lands and attacking them‼️ 

Don't say #IsraelUnderAttack #IsraelUnderFire #StandWithIsrael‼️

Turkey stands with Palestinians 🇹🇷🇵🇸

#Katilİsrail #GazaUnderAttack #FreePalestine #SaveSheikhJarrah #SavePalestine #IsraeliTerrorism #AlAqsaMosque https://t.co/yodzO2rVmb",2021-05-12T21:17:54Z,0,NA,NA
betulozgenc,"#Israel Stop occupying #Palestinian lands and attacking them‼️ 

Don't say #IsraelUnderAttack #IsraelUnderFire #StandWithIsrael‼️

Turkey stands with Palestinians 🇹🇷🇵🇸

#Katilİsrail #GazaUnderAttack #FreePalestine #SaveSheikhJarrah #SavePalestine #IsraeliTerrorism #AlAqsaMosque https://t.co/u9Rp5k2CE6",2021-05-12T21:20:08Z,4,NA,NA
betulozgenc,"@albertc1887 We cannot calm down when they are killing innocent children. 

#Katilİsrail #GazaUnderAttack #FreePalestine #SaveSheikhJarrah #SavePalestine #IsraeliTerrorism #AlAqsaMosque #Israel #Palestinian #IsraelUnderAttack #IsraelUnderFire #StandWithIsrael https://t.co/xEVMILqnK6",2021-05-12T21:35:19Z,2,NA,NA
betulozgenc,"@albertc1887 There's a murderer. You cannot say calm down to both sides. It is not more violence. It's self defense.

#Katilİsrail #GazaUnderAttack #FreePalestine #SaveSheikhJarrah #SavePalestine #IsraeliTerrorism #AlAqsaMosque #Israel #Palestinian #IsraelUnderAttack #StandWithIsrael",2021-05-12T21:43:15Z,0,NA,NA
betulozgenc,"#Israel Stop attacking Palestinians‼️

Don't say #IsraelUnderAttack #IsraelUnderFire 

We won't #StandWithIsrael‼️

Turkey is with Palestinians 🇹🇷🇵🇸

#Katilİsrail #GazaUnderAttack #FreePalestine #SaveSheikhJarrah #SavePalestine #IsraeliTerrorism #AlAqsaMosque #KudusunUmuduErdoğan https://t.co/cdq7jF1oXw",2021-05-13T00:19:52Z,0,NA,NA
Mmmr87,"So now we've all had negative news stories for the past 24 hours, what's the consensus? #Israel bad? #Palestine good? 

#IsraelUnderAttack 💙",2021-05-13T00:19:06Z,0,NA,NA
GaysForTrumpTN,MASSIVE rocket attack all over #Israel #TelAviv #IsraelUnderAttack https://t.co/EJHIDhcCfe,2021-05-12T22:14:36Z,0,NA,NA
GaysForTrumpTN,NEW Rocket attack for #TelAviv #IsraelUnderAttack https://t.co/xZkfxSaKvd,2021-05-12T22:51:42Z,1,NA,NA
GaysForTrumpTN,"They literally want to see you killed! The ""woke"" left continue to show how stupid they are. #QueersForPalestine 😂 #IsraelUnderAttack https://t.co/O89OC9y7Bb",2021-05-13T00:18:25Z,3,NA,NA
GaysForTrumpTN,Incoming rocket attack targeted at Ben Gurion Airport in Central Israel. #TelAviv #IsraelUnderAttack https://t.co/0qQNlygiDM,2021-05-12T22:02:31Z,0,NA,NA
clicksafari1,@IDF Kill those islamic terrorists. #IsraelUnderAttack,2021-05-13T00:17:55Z,0,NA,NA
GrafvonBerg1,"Laughing animals 

#IsraelUnderAttack https://t.co/gT3ZqaUwT4",2021-05-13T00:17:47Z,1,NA,NA
brijeshsrikanth,#PalestineBleeding #IsraelUnderAttack the problem is we r taking sides. death is the common factor &amp; we should be against deaths. How is Palestinian death more painful than Israeli death? We lost an Indian too in Tel Aviv. She had a little kid who will not see his mother again.,2021-05-13T00:17:41Z,3,NA,NA
Vikrantt08,"Israel has a right to defend itself when you have thousands of rockets flying into your territory : US President Joe Biden

#StandWithIsrael #IndiaStandsWithIsrael #IsraelUnderAttack #IsraelUnderFire #HamasTerrorists https://t.co/EZ0UzY76Oy",2021-05-13T00:16:35Z,2,NA,NA
bendeliyim20,"I ask allah that the sun does not show you and that you do not feel at ease Why would you kill a father in front of his daughter?
#PalestineWillBeFree
#IsraeliTerrorism
#IsraelUnderAttack
#IndiaStandsWithIsrael",2021-05-13T00:16:11Z,0,NA,NA
Roshniikaur,"Israeli forces and Hamas are firing rockets at each other, and common people are dying on both sides.
And some peoples blindly choosing sides in this complex conflict. 🤦🏻‍♂️
#PalestineWillBeFree #IsraelUnderAttack #EidAlFitr #WeStandWithPalestine #WeStandWithIsrael #HamasTerrorists https://t.co/alLDTPFuH6",2021-05-13T00:16:06Z,2,NA,NA
HananyaNaftali,"Good night from Israel. 💔

Half of Israel's population is spending the night in a bomb shelter. #IsraelUnderAttack https://t.co/6DliB4Xzf8",2021-05-13T00:15:43Z,345,NA,NA
HananyaNaftali,"Pray for Israel 🙏🙏🙏

Another sleepless night here. #IsraelUnderAttack",2021-05-12T22:56:50Z,1225,NA,NA
HananyaNaftali,Rocket sirens outside my home ‼️ #IsraelUnderAttack https://t.co/bTTw1ct3Z1,2021-05-12T22:18:09Z,339,NA,NA
Muzi1214,"The Israeli occupation targets citizens' homes indiscriminately Disappointed but relieved face
#SaveGaza #IsraeliCrimes #PalestineUnderFire #ısraelunderattack #FreePalestine #SaveHumanity #ısraelterrorist https://t.co/kWH86WcIoP",2021-05-13T00:15:09Z,0,NA,NA
HR___Sharma,"@ani_digital @ANI More power to #Israel 
#IsraelUnderAttack",2021-05-13T00:14:39Z,1,NA,NA
jwhargissr,"Go get um @GalGadot #WonderWoman , #Palestine is nothing but a self-serving #TerroristHAMAS people set on destruction. #quote #IsraelUnderAttack  Gal Gadot slammed after calling for unity for Israel in Gaza amid ongoing conflict https://t.co/SFg2sanOM9 #FoxNews",2021-05-13T00:13:40Z,1,NA,NA
Maghreb_Un,"#FreePalestine #IsraelUnderAttack #IsraelTerrorist #GazaUnderAttack 

No words.....just hate https://t.co/j0eSq0z4fo",2021-05-13T00:13:15Z,1,NA,NA
JoeCook80543637,I've seen a lot of news about Israel and Palestine fighting litterally and figuratively. I was hoping one of my Middle Eastern friends here on Twitter would help me explain what's really going on between Israel and Palestine ?  #IsraelUnderFire #themiddleeast #IsraelUnderAttack https://t.co/5cqwZErM8N,2021-05-13T00:13:14Z,3,NA,NA
D0wn_Under,"We miss you great man. 

#IsraelUnderAttack https://t.co/YlTOOka6xL",2021-05-13T00:11:41Z,203,NA,NA
MayukhiUpadhyay,"@UniteWithIsrael Measure an attack with its intentions and severity.  If Israel couldn't defend itself, Palestine would annihilate it without a second thought. #IsraelUnderAttack #IndiaStandsWithIsrael #ISupportIsrael",2021-05-13T00:11:40Z,2,NA,NA
Alina92475427,Plz report @KangnaRanaut___  insta id #KanganaRanaut #bankangana #IsraelUnderAttack #IsraelTerrorist #IsraeliTerrorism #GazaUnderAttack #Gaza #Gaza_under_attack_now #israilTerorist #PalestineWillBeFree #PalestinianLivesMatter https://t.co/IvwWfdq3B8,2021-05-13T00:10:40Z,0,NA,NA
martha_shade,"""#IsraelUnderAttack"" is a Big Lie  #Isreal_is_a_terrorist_state, committing heinous crimes against humanity. Paid for by US tax dollars. #NotInMyName #stopfundingIsrael #IDFterrorists #SavePalestine #GazaUnderAttack #fuckIsrael #BDS 

https://t.co/5cOTPSYARy",2021-05-13T00:10:19Z,0,NA,NA
stevenshalowitz,"Given #IsraelUnderAttack check out @noatishby's book ""Israel: A Simple Guide to the Most Misunderstood Country on Earth"". Plus, the actress/producer/advocate is our latest guest on the #IsraelCast podcast. Listen to our conversation as we ""cover it all"": https://t.co/pg9a6Nqg6e https://t.co/ytlnQR6xNm",2021-05-13T00:10:10Z,3,NA,NA
normansolomon,Opinion | Sheikh Jarrah highlights the violent brazenness of Israel’s colonialist project https://t.co/AhMXgPbvzZ #IsraeliTerrorism #IsraelUnderAttack,2021-05-13T00:08:23Z,0,NA,NA
SidahMasmur,"Isn't they said #IsraelUnderAttack? Then what is this? Aren't they supposed to seek safe refuge? PLAY VICTIM!!!!!! 
#FreePalestine #IsraelTerrorist https://t.co/3z2kvE6PxL",2021-05-13T00:08:15Z,3,NA,NA
MSalikRehman,"Retweet This If You Hate Israel
#WeStandWithPalestine #IsraeliTerrorism #FreePalestine #Israel #WeStandWithGaza #IsraelTerrorist #PalestinianLivesMatter #SavePalestine #freepalastine #IsraelUnderAttack #",2021-05-13T00:06:47Z,0,NA,NA
Ranajaved789,"Do not forget them 
Remember them in your prayers 💔🥀
#EidAlFitr 
#عيد_مبارك 
#عيد_الفطر 
#IsraelUnderAttack 
#Gaza https://t.co/Hf0r0b8y47 https://t.co/DEl206SPYx",2021-05-13T00:06:23Z,2,NA,NA
LiLJaxonX,Who is @LironD in the video?#mariahcarey #israel #IsraelUnderAttack #IsraeliTerrorism #IsraelUnderFire #IsraelPalestine  https://t.co/LjBh0Rs6He,2021-05-13T00:05:44Z,4,NA,NA
rahulchaitu,@KagisoRabada25 @amlahash You concentrate on your bowling performance without knowing the facts don't tweet anything. Hamas started it. So it should be #IsraelUnderAttack,2021-05-13T00:05:13Z,0,NA,NA
brcutlc,"Allah belanızı versin! The day will come when you cannot breathe. you are not human, less than an animal. You will die without knowing what honor is.#IsraelTerrorist #IsraelUnderAttack https://t.co/DDPJR6bhMP",2021-05-13T00:03:15Z,3,NA,NA
zrnHS,"So this shows that #IsraelUnderAttack is a bullshit. 
Anyone who choose not to believe 
 #GazaUnderAttack #PalestineUnderAttack are just ignorant. This is terrorism! #israelisaterrorist #IsraeliTerrorism https://t.co/3u3bTQrnnc",2021-05-12T23:55:01Z,0,NA,NA
zrnHS,Awwww isn’t #IsraelUnderAttack ?? I thought they would be busy finding shelter to save their lives? Playing victim at its best ! 💩 #IsraelTerrorist #IsraeliTerrorism https://t.co/XSBZDKKo97,2021-05-13T00:02:55Z,7,NA,NA
muraiix,Israel deserves to die. And everyone with her deserves torture before death so that you can feel what the people of Palestine feel when every day a person and a resident of the town dies you murderers ... You are worse than being human. #IsraelUnderAttack #IsraeliTerrorism,2021-05-13T00:02:39Z,0,NA,NA
MrEngineer1996,"I feel pity over the silence of muslim umah, perticularly mid est Arabs despite repeated launching missiles by terrosrist 🇮🇱, they seeking a reconciliation and de-escalation door. 
Terrorist 🇮🇱, illegitimate offspring of the west must be wiped off the earth. 
#IsraelUnderAttack https://t.co/gKYocaJydk",2021-05-13T00:01:44Z,0,NA,NA
Allah72479254,"@OzraeliAvi Praying for everyone safety

#IndiaStandsWithIsrael
#IsraelUnderAttack
🇮🇳 🤝 🇮🇱",2021-05-13T00:01:12Z,3,NA,NA
Raman87747327,"People shitting over Wonder Woman role playing by Gal Gadot but closing eyes on this 
#HamasTerrorists #IsraelUnderAttack https://t.co/2ehYY7JmvP",2021-05-13T00:00:25Z,2,NA,NA
Syedsha88707381,"#Masjid_Al_Aqsa
#IsraelTerrorist
#IsraelUnderAttack
Just one simple attack on Israel from Gaza, watch situation &amp; khauf,, 
https://t.co/Frg2VcICfZ",2021-05-13T00:00:08Z,0,NA,NA
CloverHarfa,"ISRAREL COWARD!!!! If you dare, don't ever use weapons to attack Palestine. You're COWARD!!!!#IsraelTerrorist #IsraelUnderAttack #israelcoward #PalestineUnderAttack #Palestinelivesmatter",2021-05-12T23:58:27Z,0,NA,NA
YoiTubog,"I'm deeply disheartened seeing these chaos at other side of the world. 😔🙏

#IsraelUnderAttack 
#PrayForPalestine 
#PrayForIsrael https://t.co/WYc5sa9tJo",2021-05-12T23:57:34Z,2,NA,NA
fishywaters,Israeli child killed by terrorist Palestine #IsraelUnderAttack https://t.co/tEoIKukK5t,2021-05-12T23:57:04Z,0,NA,NA
Viklicks0007,"6️⃣5️⃣ #HamasTerrorists have been dispatched to their 7️⃣2️⃣ virgins...🥂 

#IndiaStandsWithIsrael #America #IstandwithIsreal ( #GazaUnderAttack lol😂) (#FreePalestine lol😂) #StandWithIsrael #IsraelUnderAttack https://t.co/bCz2VfWEup",2021-05-12T23:56:59Z,4,NA,NA
AJhopestan,"#IsraelUnderAttack 
Shut Up
#IsraelTerrorist 
#IsraeliTerrorism 
#SaveSheikhJarrahh 
#PalestineBleeding 
#FreePalestine https://t.co/AeU5327kvg",2021-05-12T23:55:38Z,1,NA,NA
AJhopestan,"So you still thinking isra*el is a country bro it it isn't even a country 😂😂 it called -palestine- just SHUT UP 
#IsraelUnderAttack 
#SaveAlAqsa 
#PalestineBleeding 
#SaveSheikhJarrahh 
#ISupportPalestine https://t.co/8zstaxuVul",2021-05-12T23:10:10Z,3,NA,NA
PMThotcher,"Dear white girls, before you attempt to singlehandedly solve violence in the Middle East and save Palestine, make sure you can find it on a map.

#IsraelUnderAttack #MiddleEast",2021-05-12T23:55:34Z,1,NA,NA
kuntakintesi,"Ironic Dome 😎

#FreePalestine
#PalestineUnderAttack
#IsraelUnderAttack #demirkubbe
#Katilİsrail #IsraelTerroristState
#WeStandWithPalestine 
#kassamtugayları 
#IsraelTerrorist https://t.co/YQYWSjUIPj",2021-05-12T23:55:24Z,7,NA,NA
MarkNew,"@SussexFriends @SkyNews #IsraelUnderAttack 

#SkyNews looks for moral equivalence between a democracy &amp; ally of #WH 

And a #JihadiTerrorist group 
Armed &amp; funded by #Ayatollah of Iran 

Never kneel to the Mob 
#Jihadi Jew-hatred 
belongs in the OLD world",2021-05-12T23:55:00Z,0,NA,NA
KingFreed6,"The world sees the truth now. Israel’s real face has been revealed. I was wrong all this time. 😖
#FreePalestine #israel #IsraeliTerrorism #IsraelUnderAttack https://t.co/kDEBzn8EH7",2021-05-12T23:53:37Z,1,NA,NA
RayrayParba,"NO ONE WINS IN A WAR! 

#IsraelUnderAttack",2021-05-12T23:53:29Z,0,NA,NA
Sammy20212,"We #biafrans are praying for you our blood #Israel may the God of our ancestors, the God of #Abraham #Isaac and #Jacob #GAd and #ERI
Protect and guide his children
From the Force of darkness

#IsraelUnderAttack https://t.co/TbKVbVqTPw",2021-05-12T23:52:59Z,1,NA,NA
akshayrantss,"It was the tallest building!! 

#IsraelUnderAttack #StandWithIsrael https://t.co/Hsn9MNtoHl",2021-05-12T23:52:31Z,1,NA,NA
ellynrae,"@StandWithUs Rocket for rocket! Palis fire rockets, respond with the same!! #IsraelUnderAttack  #israel",2021-05-12T23:52:14Z,0,NA,NA
ClarenceDavidC1,I sending my condolences to the people to Tel-Aviv Isreal. 🇮🇱 #Isreal #IsraelUnderAttack #IStandWithIsrael,2021-05-12T23:51:17Z,1,NA,NA
MWLNP,"#IsraeliTerrorism or #IsraelUnderAttack ?

Kind of like the chicken and the egg, but with the bulldozer and the rocket.

I forget, did the #USSLiberty shoot first?",2021-05-12T23:50:29Z,1,NA,NA
HursidAhmed,"We‘ll never fotget this picture, NEVER! #IsraelUnderAttack #IsraeliTerrorism #IsraeliAttackonAlAqsa #TerroristIsrael #IsraelTerrorist #FreePalestine #SaveSheikhJarraj https://t.co/3vI60MzJjY",2021-05-12T23:48:51Z,0,NA,NA
NoorAbutayeh,"These are the Zionists we talked about. These are the terrorists..
A group of people, Israelis, roughly attacks an unarmed single person!!! 
Shame on you!!
#GazaUnderAttack
#IsraelUnderAttack
#freepalastine
#IsraelTerrorist #GazzaUnderAttack
#SaveSheikhJarraj
#StandWithIsrael https://t.co/Si0xgXPKiX",2021-05-12T23:48:38Z,0,NA,NA
YoungStreete,"By firing rockets at Israel, Hamas gains respect from Palestinian. They also gain sympathy when Israel defends itself.  There are no bomb shelters in Palestine so civilian casualties are disproportionately high for Palestine. #IsraelUnderAttack #Israel",2021-05-12T23:48:20Z,0,NA,NA
Maringouin9494,"Flight #Turkiskairlines Istanbul to #TelAviv turns back !!!

#IsraelUnderAttack #flightradar https://t.co/xi7efZH292",2021-05-12T23:47:37Z,0,NA,NA
1680186L,"@Internl_Leaks Let's call it what it is: #Breaking Clashes between Israeli police and Palestinian rioters continue. 

#Israel #IsraelUnderAttack #Hamas",2021-05-12T23:47:27Z,0,NA,NA
FugitiveMad,"How sad you cannot condemn the terrorist who blew your country and killing your brothers. Condemning terrorist will be political incorrect nowadays, WTF is going on in U.S nowadays? #IsraelUnderAttack #Palestinian #Palastine https://t.co/9PETV5a1Km",2021-05-12T23:46:56Z,1,NA,NA
shafooy5,"I think they forgot to take a photo for the dinosaurs too 🤔

#IsraelUnderAttack #IsraeliTerrorism #FreePalestine #SaveSheikhJarrahh #IsraelKoyak #Ghazaunderattack #IStandWithPalestine https://t.co/RPNAooNcAl",2021-05-12T23:46:55Z,0,NA,NA
shafooy5,"So so clear 😏

#IsraeliTerrorism #IsraelUnderAttack #FreePalestine #SaveSheikhJarraj #IStandWithPalestine https://t.co/i8Itdq9eA1",2021-05-12T23:44:42Z,1,NA,NA
Arkanservative,"*slaps missile*
This bad boy is batting a thousand. #IsraelUnderAttack #arpx https://t.co/V2fqUYMzWX",2021-05-12T23:46:55Z,13,NA,NA
SumitKa64186587,I request Imran and Erdogan to send their forces to sacrifice against Israelis. Why using local Palestinians to fight only? Jihad responded appropriately against Jihad #IsraelUnderAttack #IsraelUnderAttack #IndiaStandsWithIsrael,2021-05-12T23:46:24Z,1,NA,NA
kate_provance,"have to fear for their lives daily because of rockets. Hamas is the problem here, not Palestinians or Arab people. I wish people would be willing to educate themselves. 🇮🇱 #IsraelUnderAttack",2021-05-12T23:46:24Z,0,NA,NA
MichaelRozin,"This is a Hamas rocket hitting a building in the middle of the night in Rishon-Le-Ziyon. The city where my family lives. 

#IsraelUnderAttack https://t.co/d13wHYEfTx",2021-05-12T23:46:21Z,4,NA,NA
AjaySin29041976,"@PrinceArihan That's true Bro.
Nobody messes with @IDF @Israel and gets away with it.

#IndiaWithIsrael 
#IStandWithIsrael 
#IsraelUnderAttack",2021-05-12T23:46:03Z,1,NA,NA
GojifanNeptunia,"I fully support you and your message, Gal Gadot. And screw the haters who are trying to cancel you and screw the ones who try to harm and hurt the victims. #wonderwoman  #GalGadot #IsraelUnderAttack #GazaUnderAttack #PalestineUnderAttack #Palestinian #Palastine https://t.co/TYmkyKDagY",2021-05-12T23:45:36Z,1,NA,NA
MukundN27,What do you expect gal gadot to do? diss her country and support the opposition? 😂 #IsraelUnderAttack #FreePalestine,2021-05-12T23:44:32Z,3,NA,NA
gary_weiss,"Have no idea why this particular politician, Mark Pocan, was not  ridiculed for his ignorant, prejudiced, dumb anti-Israel posturing. 

But hopefully @IDF will amply feed his delusions in the near future.
#gazaTerrorism 
#IsraelUnderAttack https://t.co/mJFuTtQE0P",2021-05-12T23:43:48Z,3,NA,NA
jedijig,"The Bridegroom is coming Hamas!! 

#IsraelUnderAttack #IStandWithIsrael https://t.co/UBgpolt7eJ",2021-05-12T23:43:33Z,5,NA,NA
EladSintov,Stand with Israel 🇮🇱 #WeStandWithIsrael #IsraelUnderAttack #SupportIsrael https://t.co/qRYbOJQkhn,2021-05-12T23:42:58Z,0,NA,NA
Muhamma06430354,"The UN is made to protect the zionist and the cristian country.
They don't care about the muslim. Who started WWI &amp; WWII? Kills millions of people and still they blame muslims are terrorist. The holocuast #IsraelUnderAttack #IsraeliTerrorism #freepalastine #StandForPalestine",2021-05-12T23:42:52Z,0,NA,NA
